order_id,timestamp,warehouse_id,city,hour,day_of_week,month,is_weekend,n_items,basket_value_eur,has_heavy_items,primary_category,active_orders,warehouse_utilization,available_riders,rider_utilization,distance_km,temperature_c,is_raining,rain_intensity_mm,wind_speed_kmh,pick_time_min,rider_wait_min,travel_time_min,delivery_time_min,promised_time_min,promise_kept
ORD-014089,2025-12-08 11:53:49,HAM-01,Hamburg,11,0,12,0,4,11.85,1,snacks,30,0.429,2,10.0,5.39,-4.9,0,0.0,6.8,5.7,0.9,19.2,25.8,25,0
ORD-014090,2025-12-08 12:10:10,HAM-01,Hamburg,12,0,12,0,4,16.4,0,meat_fish,59,0.843,8,6.556,3.95,-12.4,0,0.0,7.4,5.4,0.3,11.8,17.5,15,0
ORD-014091,2025-12-08 12:46:35,MUC-01,Munich,12,0,12,0,5,20.03,1,personal_care,57,0.76,9,5.7,0.72,-0.3,0,0.0,21.3,6.7,1.4,2.3,10.4,10,0
ORD-014092,2025-12-08 12:46:35,MUC-01,Munich,12,0,12,0,1,3.97,1,snacks,48,0.64,5,8.0,1.97,-7.4,0,0.0,5.0,4.5,0.2,3.9,8.6,10,1
ORD-014093,2025-12-08 13:33:26,BER-01,Berlin,13,0,12,0,2,6.4,0,fresh_produce,62,0.775,8,6.889,2.2,-8.0,1,5.6,19.0,5.3,0.2,9.5,15.0,15,1
ORD-014094,2025-12-08 13:56:45,BER-01,Berlin,13,0,12,0,4,6.49,1,fresh_produce,79,0.988,12,6.077,2.31,-5.5,1,1.2,10.6,6.9,0.0,7.4,14.3,15,1
ORD-014095,2025-12-08 13:57:21,CGN-01,Cologne,13,0,12,0,5,11.81,1,dairy,44,0.8,3,11.0,0.83,-10.7,0,0.0,12.4,4.7,2.3,2.7,19.5,15,0
ORD-014096,2025-12-08 14:26:41,DUS-01,Düsseldorf,14,0,12,0,4,14.18,0,snacks,38,0.76,3,9.5,1.34,-1.9,0,0.0,14.2,4.9,1.4,4.1,10.4,10,0
ORD-014097,2025-12-08 15:03:36,DUS-01,Düsseldorf,15,0,12,0,6,18.74,1,frozen,23,0.46,4,4.6,1.0,-5.3,1,4.9,14.6,5.7,0.3,1.5,7.5,10,1
ORD-014098,2025-12-08 15:32:44,HAM-01,Hamburg,15,0,12,0,2,4.58,1,alcohol,24,0.343,3,6.0,1.69,-7.0,0,0.0,12.2,5.2,3.6,5.3,14.1,15,1
ORD-014099,2025-12-08 15:41:56,HAM-01,Hamburg,15,0,12,0,6,18.3,1,beverages,25,0.357,4,5.0,0.3,-5.2,0,0.0,14.1,6.5,0.2,2.8,9.5,10,1
ORD-014100,2025-12-08 16:44:06,DUS-01,Düsseldorf,16,0,12,0,8,23.92,0,bakery,18,0.36,2,6.0,4.42,-10.6,1,2.5,7.1,4.8,0.2,16.5,21.5,25,1
ORD-014101,2025-12-08 17:11:06,MUC-01,Munich,17,0,12,0,6,23.54,0,personal_care,21,0.28,4,4.2,1.22,-7.0,1,0.0,10.9,6.4,0.4,7.5,14.3,15,1
ORD-014102,2025-12-08 17:16:08,BER-02,Berlin,17,0,12,0,3,10.56,1,alcohol,23,0.383,2,7.667,1.31,-5.4,1,0.7,5.5,4.7,1.7,8.6,15.0,15,1
ORD-014103,2025-12-08 17:32:47,MUC-01,Munich,17,0,12,0,8,25.89,1,alcohol,27,0.36,4,5.4,2.39,-4.7,0,0.0,5.1,6.0,0.2,12.0,18.2,15,0
ORD-014104,2025-12-08 17:34:18,HAM-01,Hamburg,17,0,12,0,6,11.77,0,household,17,0.243,1,8.5,1.81,-10.9,1,1.0,14.8,4.6,0.5,9.5,14.6,15,1
ORD-014105,2025-12-08 17:51:47,CGN-01,Cologne,17,0,12,0,5,11.11,0,fresh_produce,7,0.127,1,3.5,3.87,-1.3,1,1.6,38.1,4.4,14.7,29.9,57.8,35,0
ORD-014106,2025-12-08 18:08:57,CGN-01,Cologne,18,0,12,0,7,11.28,1,household,39,0.709,3,9.75,1.25,-4.7,0,0.0,8.7,7.5,2.9,5.0,15.4,15,0
ORD-014107,2025-12-08 18:27:46,DUS-01,Düsseldorf,18,0,12,0,4,17.11,0,snacks,27,0.54,2,9.0,1.38,-7.8,0,0.0,8.0,3.8,1.4,5.7,10.9,10,0
ORD-014108,2025-12-08 18:27:56,BER-01,Berlin,18,0,12,0,8,20.85,0,frozen,69,0.862,6,9.857,0.48,-3.3,0,0.0,8.4,8.0,0.3,2.6,10.9,10,0
ORD-014109,2025-12-08 18:31:23,HAM-01,Hamburg,18,0,12,0,4,11.77,0,alcohol,49,0.7,6,7.0,1.25,-3.3,0,0.0,4.9,5.1,0.1,7.0,12.2,15,1
ORD-014110,2025-12-08 18:38:01,CGN-01,Cologne,18,0,12,0,5,12.7,0,personal_care,37,0.673,7,4.625,1.49,-7.8,1,3.3,24.8,5.7,0.0,7.0,12.7,15,1
ORD-014111,2025-12-08 18:47:34,HAM-01,Hamburg,18,0,12,0,5,19.63,1,meat_fish,48,0.686,7,6.0,2.35,-5.1,1,10.4,14.6,5.3,0.3,13.8,19.4,15,0
ORD-014112,2025-12-08 19:12:47,MUC-01,Munich,19,0,12,0,10,37.16,0,household,55,0.733,6,7.857,2.08,-2.6,0,0.0,16.8,6.7,0.2,11.4,18.3,15,0
ORD-014113,2025-12-08 19:22:50,CGN-01,Cologne,19,0,12,0,5,10.27,0,frozen,55,1.0,7,6.875,0.79,-4.3,0,0.0,15.6,6.9,0.3,2.6,9.8,10,1
ORD-014114,2025-12-08 19:23:06,HAM-01,Hamburg,19,0,12,0,2,2.5,0,fresh_produce,66,0.943,10,6.0,0.99,-8.2,0,0.0,6.6,4.2,0.1,4.2,8.5,10,1
ORD-014115,2025-12-08 19:23:14,HAM-01,Hamburg,19,0,12,0,7,12.33,0,personal_care,46,0.657,6,6.571,1.09,-1.8,1,6.5,13.6,6.9,0.5,6.2,16.8,15,0
ORD-014116,2025-12-08 19:44:12,BER-01,Berlin,19,0,12,0,2,6.22,1,personal_care,80,1.0,6,11.429,1.11,-9.2,0,0.0,13.2,5.8,0.2,1.6,7.6,10,1
ORD-014117,2025-12-08 19:44:14,CGN-01,Cologne,19,0,12,0,7,27.26,1,meat_fish,44,0.8,7,5.5,1.71,-9.9,1,4.8,20.0,8.4,0.0,11.9,20.3,25,1
ORD-014118,2025-12-08 19:45:04,CGN-01,Cologne,19,0,12,0,9,32.45,0,household,44,0.8,8,4.889,0.73,-6.6,1,5.7,7.9,7.3,0.1,3.1,10.5,10,0
ORD-014119,2025-12-08 19:47:59,CGN-01,Cologne,19,0,12,0,7,21.7,1,dairy,47,0.855,8,5.222,1.38,-6.6,0,0.0,13.8,7.0,0.0,6.7,13.7,15,1
ORD-014120,2025-12-08 20:04:10,HAM-01,Hamburg,20,0,12,0,5,18.87,1,beverages,44,0.629,5,7.333,0.7,-2.6,0,0.0,14.6,8.4,0.1,1.9,10.4,10,0
ORD-014121,2025-12-08 20:06:24,MUC-01,Munich,20,0,12,0,1,3.3,0,frozen,67,0.893,9,6.7,0.3,-3.4,1,0.4,7.6,4.8,0.1,1.7,6.6,10,1
ORD-014122,2025-12-08 20:16:09,BER-01,Berlin,20,0,12,0,4,18.34,0,snacks,62,0.775,6,8.857,3.49,-7.4,0,0.0,10.9,5.7,0.8,12.1,18.6,15,0
ORD-014123,2025-12-08 20:21:33,BER-02,Berlin,20,0,12,0,5,13.96,0,bakery,49,0.817,7,6.125,1.78,-8.0,1,1.8,7.4,5.6,0.3,6.1,12.0,15,1
ORD-014124,2025-12-08 20:48:12,HAM-01,Hamburg,20,0,12,0,3,13.47,0,frozen,68,0.971,13,4.857,0.94,-7.6,1,12.2,7.9,4.5,0.1,7.2,11.8,10,0
ORD-014125,2025-12-08 21:33:44,BER-01,Berlin,21,0,12,0,4,15.45,1,bakery,64,0.8,4,12.8,2.5,-11.1,0,0.0,11.1,5.8,0.2,5.6,11.6,10,0
ORD-014126,2025-12-08 21:55:02,BER-01,Berlin,21,0,12,0,11,30.66,0,alcohol,75,0.938,8,8.333,1.2,-5.1,1,2.9,13.0,8.5,0.5,6.1,15.1,15,0
ORD-014127,2025-12-09 07:47:33,CGN-01,Cologne,7,1,12,0,7,29.0,1,fresh_produce,19,0.345,1,9.5,0.8,-9.0,1,1.3,10.3,4.6,0.7,3.4,18.5,15,0
ORD-014128,2025-12-09 09:45:06,DUS-01,Düsseldorf,9,1,12,0,4,14.61,0,snacks,19,0.38,1,9.5,3.54,-1.6,1,2.8,16.8,5.1,1.0,20.1,31.5,35,1
ORD-014129,2025-12-09 10:02:54,BER-02,Berlin,10,1,12,0,3,10.45,1,alcohol,21,0.35,1,10.5,1.98,-8.1,0,0.0,14.2,4.9,0.6,5.1,10.6,10,0
ORD-014130,2025-12-09 10:28:27,BER-01,Berlin,10,1,12,0,5,11.36,0,bakery,26,0.325,1,13.0,1.47,-5.1,1,0.9,6.9,3.0,1.2,3.2,7.4,10,1
ORD-014131,2025-12-09 10:46:17,DUS-01,Düsseldorf,10,1,12,0,9,29.68,1,dairy,19,0.38,4,3.8,0.66,1.2,0,0.0,9.0,5.6,0.0,3.9,20.4,25,1
ORD-014132,2025-12-09 11:00:53,DUS-01,Düsseldorf,11,1,12,0,5,12.03,0,snacks,20,0.4,3,5.0,0.75,-6.7,0,0.0,8.8,3.2,1.3,2.5,7.0,10,1
ORD-014133,2025-12-09 11:06:26,MUC-01,Munich,11,1,12,0,3,6.08,0,frozen,21,0.28,4,4.2,1.35,-7.9,0,0.0,13.0,2.5,0.4,4.9,7.8,10,1
ORD-014134,2025-12-09 12:06:21,BER-02,Berlin,12,1,12,0,5,20.7,0,personal_care,34,0.567,4,6.8,0.3,-4.1,1,0.9,29.4,6.5,0.0,1.5,8.0,10,1
ORD-014135,2025-12-09 12:31:46,BER-01,Berlin,12,1,12,0,5,15.3,0,household,65,0.812,11,5.417,4.5,-2.5,1,0.8,9.9,5.3,1.0,17.2,23.5,25,1
ORD-014136,2025-12-09 12:39:12,DUS-01,Düsseldorf,12,1,12,0,5,18.8,0,fresh_produce,32,0.64,5,5.333,0.34,-5.1,0,0.0,11.2,6.5,0.9,1.5,8.9,10,1
ORD-014137,2025-12-09 13:05:38,DUS-01,Düsseldorf,13,1,12,0,5,19.95,0,alcohol,35,0.7,3,8.75,3.84,-8.4,0,0.0,3.6,7.2,0.2,11.3,18.7,15,0
ORD-014138,2025-12-09 13:12:07,CGN-01,Cologne,13,1,12,0,3,13.46,0,alcohol,39,0.709,7,4.875,1.79,-1.9,0,0.0,8.5,5.0,0.7,4.1,9.8,10,1
ORD-014139,2025-12-09 13:23:02,DUS-01,Düsseldorf,13,1,12,0,7,14.5,0,meat_fish,42,0.84,5,7.0,3.39,-5.0,0,0.0,12.0,5.2,0.4,11.6,17.2,15,0
ORD-014140,2025-12-09 13:40:12,BER-01,Berlin,13,1,12,0,4,12.32,1,household,79,0.988,15,4.938,1.33,-8.8,1,0.4,17.1,6.1,0.1,4.9,11.1,10,0
ORD-014141,2025-12-09 13:53:52,BER-01,Berlin,13,1,12,0,5,16.31,0,alcohol,56,0.7,10,5.091,2.76,-8.1,0,0.0,15.5,4.9,0.2,6.8,11.9,10,0
ORD-014142,2025-12-09 13:54:50,BER-01,Berlin,13,1,12,0,10,30.61,0,dairy,54,0.675,8,6.0,0.84,-8.2,1,3.9,9.6,6.6,0.7,4.7,12.0,15,1
ORD-014143,2025-12-09 14:01:17,BER-02,Berlin,14,1,12,0,5,19.42,1,snacks,50,0.833,9,5.0,0.79,-4.5,1,8.2,8.8,7.0,0.1,3.6,10.7,10,0
ORD-014144,2025-12-09 14:09:27,CGN-01,Cologne,14,1,12,0,5,17.5,0,alcohol,55,1.0,3,13.75,0.8,-3.4,1,0.8,9.0,6.4,1.2,2.5,10.1,10,0
ORD-014145,2025-12-09 14:18:06,DUS-01,Düsseldorf,14,1,12,0,6,20.41,0,bakery,35,0.7,5,5.833,1.35,-4.3,0,0.0,13.5,8.1,0.3,5.0,13.4,15,1
ORD-014146,2025-12-09 14:20:07,BER-02,Berlin,14,1,12,0,3,6.54,1,household,40,0.667,3,10.0,1.26,0.6,1,6.2,17.8,5.8,0.6,4.1,10.5,10,0
ORD-014147,2025-12-09 14:32:00,HAM-01,Hamburg,14,1,12,0,5,22.87,0,alcohol,66,0.943,6,9.429,0.95,-5.0,0,0.0,19.7,6.8,0.7,3.6,11.1,10,0
ORD-014148,2025-12-09 14:54:16,HAM-01,Hamburg,14,1,12,0,6,13.44,0,household,59,0.843,8,6.556,0.87,-3.5,0,0.0,13.7,6.6,0.2,2.5,9.3,10,1
ORD-014149,2025-12-09 15:02:45,BER-01,Berlin,15,1,12,0,5,7.3,0,meat_fish,38,0.475,5,6.333,3.57,-6.7,1,1.7,27.8,5.3,0.2,13.3,18.8,15,0
ORD-014150,2025-12-09 15:11:53,CGN-01,Cologne,15,1,12,0,1,2.5,0,personal_care,13,0.236,0,999.0,1.45,-5.4,0,0.0,8.8,2.9,7.2,5.7,15.8,15,0
ORD-014151,2025-12-09 15:15:06,HAM-01,Hamburg,15,1,12,0,2,3.82,0,meat_fish,34,0.486,5,5.667,1.31,-5.8,1,2.8,10.8,3.5,0.0,5.7,9.2,10,1
ORD-014152,2025-12-09 15:15:55,MUC-01,Munich,15,1,12,0,4,16.94,1,fresh_produce,22,0.293,1,11.0,1.03,-6.3,1,12.3,18.7,6.0,11.5,2.7,20.2,25,1
ORD-014153,2025-12-09 15:27:28,BER-02,Berlin,15,1,12,0,6,13.27,1,dairy,20,0.333,1,10.0,1.4,-2.1,0,0.0,15.9,5.6,2.8,6.1,14.5,15,1
ORD-014154,2025-12-09 15:41:33,MUC-01,Munich,15,1,12,0,3,10.24,0,bakery,18,0.24,2,6.0,1.49,2.6,0,0.0,24.3,3.1,1.3,5.0,9.4,10,1
ORD-014155,2025-12-09 16:23:31,CGN-01,Cologne,16,1,12,0,3,12.94,0,fresh_produce,14,0.255,3,3.5,2.78,-4.5,0,0.0,10.6,3.7,1.3,8.0,13.0,15,1
ORD-014156,2025-12-09 16:42:36,BER-02,Berlin,16,1,12,0,4,16.63,1,beverages,25,0.417,4,5.0,1.37,-8.3,0,0.0,16.0,5.0,0.2,3.1,8.3,10,1
ORD-014157,2025-12-09 16:58:42,BER-01,Berlin,16,1,12,0,4,14.08,0,personal_care,36,0.45,8,4.0,0.31,-0.3,1,2.4,52.7,4.9,0.8,2.0,7.7,10,1
ORD-014158,2025-12-09 17:00:25,MUC-01,Munich,17,1,12,0,7,14.43,0,frozen,24,0.32,2,8.0,1.66,-6.6,0,0.0,10.3,4.3,0.4,7.0,11.7,10,0
ORD-014159,2025-12-09 17:07:57,MUC-01,Munich,17,1,12,0,10,21.63,0,personal_care,28,0.373,4,5.6,2.35,-9.4,0,0.0,20.3,7.1,0.1,11.5,18.7,15,0
ORD-014160,2025-12-09 18:10:57,BER-01,Berlin,18,1,12,0,7,11.5,0,frozen,48,0.6,10,4.364,1.09,-8.3,0,0.0,11.1,7.2,0.1,4.7,12.0,15,1
ORD-014161,2025-12-09 18:25:03,BER-02,Berlin,18,1,12,0,5,10.38,0,alcohol,46,0.767,10,4.182,1.52,-7.7,0,0.0,11.6,4.3,0.5,6.8,11.6,10,0
ORD-014162,2025-12-09 18:39:01,BER-01,Berlin,18,1,12,0,6,13.91,1,meat_fish,68,0.85,15,4.25,0.83,-4.2,0,0.0,14.2,7.1,0.3,2.9,10.3,10,0
ORD-014163,2025-12-09 18:43:07,DUS-01,Düsseldorf,18,1,12,0,5,11.47,0,snacks,50,1.0,9,5.0,0.4,-2.8,0,0.0,8.8,6.3,0.2,1.5,16.6,15,0
ORD-014164,2025-12-09 19:48:42,BER-02,Berlin,19,1,12,0,1,3.26,0,fresh_produce,56,0.933,6,8.0,2.35,-1.8,0,0.0,22.3,4.3,0.2,13.1,17.6,15,0
ORD-014165,2025-12-09 19:58:23,BER-01,Berlin,19,1,12,0,7,24.79,0,snacks,63,0.788,10,5.727,2.72,-8.0,1,0.2,13.5,6.7,0.2,13.2,20.1,25,1
ORD-014166,2025-12-09 20:13:36,CGN-01,Cologne,20,1,12,0,6,24.54,1,fresh_produce,55,1.0,9,5.5,0.95,-6.9,0,0.0,16.5,9.2,0.1,2.0,11.3,10,0
ORD-014167,2025-12-09 20:29:30,CGN-01,Cologne,20,1,12,0,5,20.27,0,fresh_produce,38,0.691,5,6.333,2.38,-6.2,1,2.4,7.6,5.6,0.2,9.8,15.6,15,0
ORD-014168,2025-12-09 21:28:38,HAM-01,Hamburg,21,1,12,0,4,8.02,0,personal_care,70,1.0,4,14.0,1.27,-5.7,1,1.9,11.3,5.0,0.5,4.0,9.5,10,1
ORD-014169,2025-12-09 22:03:51,CGN-01,Cologne,22,1,12,0,4,13.5,0,bakery,18,0.327,3,4.5,4.12,-0.4,0,0.0,15.3,4.0,0.8,12.5,17.3,15,0
ORD-014170,2025-12-09 22:29:58,HAM-01,Hamburg,22,1,12,0,7,24.95,1,snacks,34,0.486,3,8.5,1.56,-3.6,1,4.5,6.5,6.2,1.0,4.2,11.4,10,0
ORD-014171,2025-12-09 22:49:20,BER-02,Berlin,22,1,12,0,2,6.65,0,household,30,0.5,2,10.0,1.19,-5.2,1,2.7,13.9,3.8,0.4,6.7,10.9,10,0
ORD-014172,2025-12-09 23:46:39,HAM-01,Hamburg,23,1,12,0,4,15.69,0,snacks,35,0.5,6,5.0,1.88,-10.1,0,0.0,15.5,3.5,0.3,7.5,11.3,10,0
ORD-014173,2025-12-10 01:38:06,HAM-01,Hamburg,1,2,12,0,3,4.41,0,dairy,30,0.429,3,7.5,2.33,-1.4,1,1.2,10.9,2.7,0.4,6.6,9.7,10,1
ORD-014174,2025-12-10 08:01:12,BER-01,Berlin,8,2,12,0,9,18.3,0,frozen,33,0.412,2,11.0,0.67,-7.1,0,0.0,6.4,7.4,2.0,2.8,12.2,15,1
ORD-014175,2025-12-10 08:55:33,BER-01,Berlin,8,2,12,0,5,13.95,0,dairy,34,0.425,7,4.25,0.68,-4.3,1,2.0,10.3,4.5,0.6,2.6,7.7,10,1
ORD-014176,2025-12-10 09:37:04,DUS-01,Düsseldorf,9,2,12,0,7,20.08,1,beverages,24,0.48,1,12.0,2.56,-5.2,0,0.0,3.6,8.3,0.7,9.4,18.4,15,0
ORD-014177,2025-12-10 10:47:16,HAM-01,Hamburg,10,2,12,0,5,18.56,0,frozen,14,0.2,1,7.0,1.11,-5.9,0,0.0,15.2,3.9,4.0,4.1,12.0,15,1
ORD-014178,2025-12-10 12:34:09,BER-02,Berlin,12,2,12,0,5,13.27,0,fresh_produce,41,0.683,7,5.125,1.14,-11.5,0,0.0,9.3,4.2,0.1,3.9,8.2,10,1
ORD-014179,2025-12-10 12:34:22,DUS-01,Düsseldorf,12,2,12,0,6,26.44,1,household,48,0.96,5,8.0,0.57,-3.6,1,2.7,19.9,6.8,0.0,2.5,9.3,10,1
ORD-014180,2025-12-10 13:12:53,BER-01,Berlin,13,2,12,0,7,23.25,0,bakery,53,0.662,7,6.625,1.32,-8.3,1,14.9,7.5,5.5,0.3,6.1,15.6,15,0
ORD-014181,2025-12-10 13:50:55,BER-02,Berlin,13,2,12,0,4,6.48,0,personal_care,51,0.85,3,12.75,1.35,-4.3,1,0.2,27.7,5.9,0.6,4.6,14.5,15,1
ORD-014182,2025-12-10 14:51:59,CGN-01,Cologne,14,2,12,0,5,9.63,0,fresh_produce,43,0.782,8,4.778,1.77,-11.6,0,0.0,6.7,5.5,0.2,2.5,8.2,10,1
ORD-014183,2025-12-10 15:12:16,BER-02,Berlin,15,2,12,0,5,19.71,0,dairy,14,0.233,0,999.0,0.83,-5.9,0,0.0,8.4,2.7,1.2,2.0,5.9,10,1
ORD-014184,2025-12-10 16:26:08,MUC-01,Munich,16,2,12,0,3,12.91,0,alcohol,13,0.173,2,4.333,1.47,-7.1,0,0.0,13.6,3.3,1.0,4.5,8.8,10,1
ORD-014185,2025-12-10 17:14:18,CGN-01,Cologne,17,2,12,0,5,19.93,0,frozen,13,0.236,1,6.5,0.72,-7.4,1,1.4,38.5,5.1,5.5,5.5,16.1,15,0
ORD-014186,2025-12-10 17:18:32,BER-02,Berlin,17,2,12,0,3,6.99,1,alcohol,22,0.367,1,11.0,0.33,-6.7,1,7.1,6.5,5.0,1.7,1.8,8.5,10,1
ORD-014187,2025-12-10 17:22:35,BER-02,Berlin,17,2,12,0,6,23.39,1,household,22,0.367,3,5.5,2.96,-3.6,1,9.1,40.0,7.0,6.8,22.0,35.8,35,0
ORD-014188,2025-12-10 17:38:54,HAM-01,Hamburg,17,2,12,0,4,7.37,1,frozen,30,0.429,4,6.0,0.95,-5.7,0,0.0,13.7,4.7,0.9,6.2,11.8,10,0
ORD-014189,2025-12-10 18:20:56,CGN-01,Cologne,18,2,12,0,7,18.04,1,fresh_produce,35,0.636,8,3.889,1.58,-7.3,0,0.0,13.7,8.0,0.1,9.9,18.0,15,0
ORD-014190,2025-12-10 18:22:54,MUC-01,Munich,18,2,12,0,8,12.66,0,household,45,0.6,5,7.5,4.28,-6.9,0,0.0,12.9,6.5,0.7,23.8,31.0,35,1
ORD-014191,2025-12-10 18:32:40,BER-01,Berlin,18,2,12,0,4,16.47,1,beverages,61,0.762,12,4.692,1.17,-8.3,1,1.1,9.5,6.6,0.1,6.7,13.4,15,1
ORD-014192,2025-12-10 18:49:33,BER-02,Berlin,18,2,12,0,2,2.5,1,fresh_produce,57,0.95,4,11.4,0.71,-8.6,0,0.0,11.7,7.0,0.0,2.1,9.1,10,1
ORD-014193,2025-12-10 18:55:30,BER-02,Berlin,18,2,12,0,7,22.84,1,bakery,49,0.817,9,4.9,2.23,-3.7,1,1.1,16.8,7.2,0.0,12.5,19.7,15,0
ORD-014194,2025-12-10 19:18:44,CGN-01,Cologne,19,2,12,0,4,17.29,0,frozen,34,0.618,3,8.5,0.49,-3.5,0,0.0,19.8,4.6,0.1,2.6,16.5,15,0
ORD-014195,2025-12-10 19:53:52,BER-02,Berlin,19,2,12,0,7,20.94,0,snacks,48,0.8,8,5.333,0.51,-4.3,0,0.0,16.6,6.5,0.1,3.7,10.3,10,0
ORD-014196,2025-12-10 20:22:16,DUS-01,Düsseldorf,20,2,12,0,8,28.64,1,frozen,48,0.96,6,6.857,0.9,-3.4,0,0.0,17.6,8.4,0.1,4.0,12.5,15,1
ORD-014197,2025-12-10 20:54:45,BER-02,Berlin,20,2,12,0,4,12.22,0,bakery,38,0.633,5,6.333,0.3,-2.5,0,0.0,12.2,5.2,0.1,1.5,6.8,10,1
ORD-014198,2025-12-10 20:56:34,BER-01,Berlin,20,2,12,0,5,22.28,0,dairy,80,1.0,15,5.0,1.49,-4.5,0,0.0,3.9,6.3,0.1,6.1,12.5,15,1
ORD-014199,2025-12-10 20:56:37,MUC-01,Munich,20,2,12,0,2,4.67,0,meat_fish,67,0.893,5,11.167,0.6,-9.1,0,0.0,17.7,6.5,0.9,4.2,11.6,10,0
ORD-014200,2025-12-10 21:03:37,HAM-01,Hamburg,21,2,12,0,5,13.11,1,meat_fish,54,0.771,9,5.4,3.3,-10.6,1,0.1,12.6,6.5,0.1,13.6,20.2,25,1
ORD-014201,2025-12-10 21:42:11,MUC-01,Munich,21,2,12,0,3,9.22,0,personal_care,51,0.68,5,8.5,2.15,0.7,0,0.0,7.3,6.3,0.2,6.9,13.4,15,1
ORD-014202,2025-12-10 21:51:09,DUS-01,Düsseldorf,21,2,12,0,6,27.07,1,snacks,37,0.74,3,9.25,5.5,-6.6,0,0.0,13.4,8.3,0.7,18.5,27.5,25,0
ORD-014203,2025-12-10 21:58:44,DUS-01,Düsseldorf,21,2,12,0,3,8.62,0,fresh_produce,30,0.6,3,7.5,1.71,-7.2,0,0.0,12.1,4.6,1.5,6.0,12.1,15,1
ORD-014204,2025-12-10 22:48:59,BER-02,Berlin,22,2,12,0,5,15.34,1,bakery,24,0.4,3,6.0,2.3,-9.5,0,0.0,8.6,4.7,5.0,7.3,17.0,15,0
ORD-014205,2025-12-10 22:51:00,BER-01,Berlin,22,2,12,0,10,29.97,0,beverages,32,0.4,2,10.667,0.86,-13.2,1,0.3,13.0,6.9,0.4,2.6,9.9,10,1
ORD-014206,2025-12-11 07:14:15,DUS-01,Düsseldorf,7,3,12,0,1,3.85,0,beverages,11,0.22,2,3.667,0.63,-2.4,0,0.0,8.1,2.4,1.0,2.0,5.4,10,1
ORD-014207,2025-12-11 08:03:27,CGN-01,Cologne,8,3,12,0,8,10.7,0,frozen,15,0.273,1,7.5,1.03,-5.8,1,9.4,5.2,4.0,1.0,5.8,10.8,10,0
ORD-014208,2025-12-11 11:09:21,BER-02,Berlin,11,3,12,0,2,6.56,1,meat_fish,23,0.383,3,5.75,0.84,-4.9,1,0.0,20.0,4.6,2.1,3.6,22.2,25,1
ORD-014209,2025-12-11 11:11:53,CGN-01,Cologne,11,3,12,0,6,11.97,0,frozen,17,0.309,3,4.25,0.78,-2.0,1,0.5,4.3,4.4,0.6,3.0,8.0,10,1
ORD-014210,2025-12-11 12:29:42,CGN-01,Cologne,12,3,12,0,3,14.25,0,beverages,39,0.709,3,9.75,3.43,-4.6,1,0.6,23.7,4.2,2.1,14.3,20.6,25,1
ORD-014211,2025-12-11 12:53:57,BER-02,Berlin,12,3,12,0,5,19.01,1,dairy,53,0.883,6,7.571,0.47,-4.3,1,3.3,12.6,7.2,0.3,2.2,9.7,10,1
ORD-014212,2025-12-11 13:28:58,DUS-01,Düsseldorf,13,3,12,0,5,6.67,1,fresh_produce,32,0.64,2,10.667,0.53,-3.1,0,0.0,12.4,7.2,3.9,2.8,13.9,15,1
ORD-014213,2025-12-11 13:39:42,BER-02,Berlin,13,3,12,0,5,17.8,0,fresh_produce,55,0.917,6,7.857,1.78,-9.6,0,0.0,10.3,6.0,0.1,3.5,9.6,10,1
ORD-014214,2025-12-11 13:58:41,HAM-01,Hamburg,13,3,12,0,3,8.26,1,bakery,46,0.657,9,4.6,2.2,-4.4,1,0.4,11.8,5.4,0.6,7.4,13.4,15,1
ORD-014215,2025-12-11 13:59:27,MUC-01,Munich,13,3,12,0,3,13.86,0,frozen,48,0.64,6,6.857,1.6,-5.3,1,6.6,4.3,4.7,0.4,4.1,9.2,10,1
ORD-014216,2025-12-11 14:16:30,BER-01,Berlin,14,3,12,0,4,11.46,1,household,57,0.712,9,5.7,2.19,-5.3,1,2.6,28.2,7.1,0.1,9.8,17.0,15,0
ORD-014217,2025-12-11 15:51:49,MUC-01,Munich,15,3,12,0,3,10.91,1,snacks,15,0.2,3,3.75,0.94,-7.2,0,0.0,12.9,5.1,0.3,2.4,7.8,10,1
ORD-014218,2025-12-11 16:00:55,MUC-01,Munich,16,3,12,0,2,11.16,0,dairy,20,0.267,1,10.0,0.46,-5.0,0,0.0,16.2,1.8,5.1,1.5,8.4,10,1
ORD-014219,2025-12-11 16:43:45,BER-01,Berlin,16,3,12,0,6,19.0,0,dairy,21,0.262,3,5.25,4.15,-8.8,1,1.4,11.1,5.1,0.1,15.8,21.0,25,1
ORD-014220,2025-12-11 17:13:38,HAM-01,Hamburg,17,3,12,0,5,21.3,0,alcohol,24,0.343,2,8.0,0.38,-9.3,0,0.0,7.2,4.0,1.4,1.8,7.2,10,1
ORD-014221,2025-12-11 18:11:54,MUC-01,Munich,18,3,12,0,8,25.01,0,meat_fish,49,0.653,4,9.8,0.9,-1.5,0,0.0,4.8,6.5,0.0,4.2,10.7,10,0
ORD-014222,2025-12-11 18:40:47,DUS-01,Düsseldorf,18,3,12,0,6,22.29,0,personal_care,39,0.78,6,5.571,0.55,-6.4,0,0.0,14.2,7.3,0.5,2.1,9.9,10,1
